Time Scale; Number of Packets; Total data; 
770; 900102; 45121097.000000; 
771; 907761; 45503959.000000; 
772; 919194; 46083846.000000; 
773; 912959; 45766323.000000; 
774; 888015; 44496977.000000; 
775; 888891; 44548701.000000; 
776; 940828; 47140098.000000; 
777; 940057; 47123161.000000; 
778; 931068; 46654383.000000; 
779; 910216; 45628190.000000; 
780; 919033; 46074070.000000; 
781; 918592; 46066547.000000; 
782; 911372; 45667739.000000; 
783; 921965; 46206884.000000; 
784; 916306; 45932049.000000; 
785; 919326; 46088212.000000; 
786; 915064; 45874201.000000; 
787; 917539; 46002255.000000; 
788; 907699; 45490649.000000; 
789; 867334; 43465337.000000; 
790; 900715; 45150193.000000; 
791; 913928; 45797501.000000; 
792; 919169; 46066612.000000; 
793; 891218; 44664804.000000; 
794; 898667; 45036347.000000; 
795; 885853; 44404056.000000; 
796; 880862; 44146607.000000; 
797; 887604; 44489209.000000; 
798; 878298; 44009752.000000; 
799; 919620; 46114029.000000; 
800; 919862; 46090786.000000; 
801; 935965; 46910877.000000; 
802; 911333; 45688154.000000; 
803; 918484; 46021222.000000; 
804; 922312; 46227395.000000; 
805; 872353; 43726441.000000; 
806; 889589; 44583492.000000; 
807; 895258; 44853709.000000; 
808; 916858; 45957679.000000; 
809; 918196; 46022212.000000; 
810; 920762; 46133872.000000; 
811; 919198; 46077388.000000; 
812; 903504; 45291092.000000; 
813; 917367; 45972066.000000; 
814; 915827; 45905501.000000; 
815; 917026; 45964885.000000; 
816; 920385; 46125075.000000; 
817; 920483; 46128702.000000; 
818; 889640; 44591603.000000; 
819; 925920; 46399774.000000; 
820; 906654; 45437220.000000; 
821; 908886; 45559103.000000; 
822; 920913; 46148281.000000; 
823; 915035; 45864298.000000; 
824; 915913; 45899708.000000; 
825; 907426; 45485312.000000; 
826; 909252; 45578450.000000; 
827; 921216; 46184091.000000; 
828; 902723; 45237164.000000; 
829; 904668; 45335909.000000; 
830; 906312; 45420805.000000; 
831; 911391; 45671653.000000; 
832; 917395; 45986675.000000; 
833; 892569; 44745170.000000; 
834; 879221; 44067579.000000; 
835; 910872; 45642157.000000; 
836; 924230; 46319313.000000; 
837; 921937; 46208652.000000; 
838; 894669; 44851304.000000; 
839; 879636; 44079153.000000; 
840; 872821; 43745798.000000; 
841; 914533; 45846148.000000; 
842; 899194; 45072272.000000; 
843; 908317; 45539300.000000; 
844; 895427; 44899549.000000; 
845; 892191; 44715843.000000; 
846; 908544; 45535364.000000; 
847; 893992; 44816703.000000; 
848; 853247; 42776298.000000; 
849; 868769; 43542851.000000; 
850; 877903; 43993783.000000; 
851; 888168; 44511975.000000; 
852; 894306; 44814749.000000; 
853; 925960; 46417102.000000; 
854; 949462; 47588110.000000; 
855; 951007; 47683263.000000; 
856; 927663; 46512420.000000; 
857; 930109; 46619297.000000; 
858; 923830; 46300755.000000; 
859; 895641; 44884211.000000; 
860; 876180; 43904845.000000; 
861; 907693; 45495524.000000; 
862; 888316; 44538117.000000; 
863; 923396; 46284846.000000; 
864; 923566; 46288578.000000; 
865; 915425; 45895048.000000; 
866; 879010; 44055042.000000; 
867; 907270; 45466482.000000; 
