Time Scale; Number of Packets; Total data; 
738; 2207407; 110586777.000000; 
739; 2257238; 113058598.000000; 
740; 2215567; 110997229.000000; 
741; 2247096; 112556234.000000; 
742; 4488834; 112278159.000000; 
743; 2240526; 112235490.000000; 
744; 2255913; 113001077.000000; 
745; 2208246; 110611209.000000; 
746; 4460154; 112797327.000000; 
747; 2224817; 111435487.000000; 
748; 2247920; 112599546.000000; 
749; 2212602; 110833939.000000; 
750; 2241974; 112301157.000000; 
751; 2218133; 111103933.000000; 
752; 2264220; 113413328.000000; 
753; 2210310; 110712916.000000; 
754; 2237504; 112074645.000000; 
755; 2253757; 112884341.000000; 
756; 2202496; 110317455.000000; 
757; 2256776; 113042363.000000; 
758; 2208817; 110636903.000000; 
759; 2255788; 112994654.000000; 
760; 2205851; 110491870.000000; 
761; 2259694; 113203419.000000; 
762; 2203216; 110360340.000000; 
763; 2257453; 113067085.000000; 
764; 2203873; 110386755.000000; 
765; 2240337; 112219532.000000; 
766; 2299106; 115174891.000000; 
767; 2231053; 111748021.000000; 
768; 2247643; 112584632.000000; 
769; 4461477; 110888456.000000; 
770; 2258292; 113119394.000000; 
771; 2224294; 111415396.000000; 
772; 2263809; 113393272.000000; 
773; 2206930; 110542263.000000; 
774; 2254829; 112945200.000000; 
775; 2210814; 110742602.000000; 
776; 2257338; 113069051.000000; 
777; 2229926; 111717621.000000; 
778; 2241903; 112291020.000000; 
779; 2261556; 113280855.000000; 
780; 2209236; 110659942.000000; 
781; 2256193; 113008920.000000; 
782; 2213157; 110874836.000000; 
783; 2244873; 112448108.000000; 
784; 2205337; 110464282.000000; 
785; 2258906; 113146166.000000; 
786; 2204377; 110417857.000000; 
787; 2258515; 113159760.000000; 
788; 2208591; 110634494.000000; 
789; 2264405; 113419569.000000; 
790; 2246154; 112509073.000000; 
791; 2220571; 111225522.000000; 
792; 2251003; 112770516.000000; 
793; 2211097; 110754888.000000; 
794; 2255439; 112972198.000000; 
795; 4465455; 110691345.000000; 
796; 2241756; 112287248.000000; 
797; 2212501; 110825017.000000; 
798; 2253235; 112864667.000000; 
799; 2211294; 110764691.000000; 
800; 2262310; 113315402.000000; 
801; 2230283; 111708155.000000; 
802; 2226230; 111514261.000000; 
803; 2254563; 112936136.000000; 
804; 2209336; 110664043.000000; 
805; 2263171; 113360796.000000; 
806; 2213795; 110891645.000000; 
807; 2249592; 112679697.000000; 
808; 2191238; 109756690.000000; 
809; 2273533; 113891163.000000; 
810; 2206037; 110499217.000000; 
811; 2254225; 112912522.000000; 
812; 2217875; 111093189.000000; 
813; 2257070; 113058992.000000; 
