Time Scale; Number of Packets; Total data; 
763; 555027; 417020089.000000; 
764; 516870; 388299126.000000; 
765; 589686; 442085815.000000; 
766; 559627; 419339107.000000; 
767; 523727; 393541894.000000; 
768; 607438; 455093368.000000; 
769; 608000; 456666492.000000; 
770; 532252; 400367796.000000; 
771; 572711; 429697157.000000; 
772; 545940; 410158703.000000; 
773; 491032; 368355770.000000; 
774; 627156; 469551932.000000; 
775; 585716; 439645949.000000; 
776; 512337; 385159493.000000; 
777; 589354; 442048314.000000; 
778; 559268; 420557529.000000; 
779; 541189; 405549820.000000; 
780; 590705; 443494164.000000; 
781; 583725; 438526643.000000; 
782; 509235; 381789829.000000; 
783; 664103; 497851575.000000; 
784; 552835; 414605815.000000; 
785; 587200; 441055904.000000; 
786; 617888; 463772223.000000; 
787; 523031; 392392192.000000; 
788; 518136; 389570620.000000; 
789; 591015; 444122280.000000; 
790; 532804; 400176630.000000; 
791; 538718; 403683125.000000; 
792; 590239; 443057677.000000; 
793; 523399; 392972780.000000; 
794; 497824; 373884971.000000; 
795; 583728; 438098087.000000; 
796; 563347; 422480006.000000; 
797; 567786; 425728831.000000; 
798; 664657; 499272716.000000; 
799; 570272; 427549647.000000; 
800; 563576; 422719528.000000; 
801; 606683; 454562558.000000; 
802; 540378; 405473495.000000; 
803; 531302; 398184435.000000; 
804; 641059; 481648999.000000; 
805; 610869; 457667862.000000; 
806; 553989; 415875602.000000; 
807; 595566; 446851633.000000; 
808; 525040; 393916636.000000; 
809; 544503; 407893900.000000; 
810; 626570; 470088705.000000; 
811; 544892; 408074559.000000; 
812; 547908; 411147931.000000; 
813; 591011; 443640778.000000; 
814; 541186; 406137282.000000; 
815; 522594; 392024767.000000; 
816; 591082; 443914066.000000; 
817; 551644; 413487092.000000; 
818; 518314; 389395546.000000; 
819; 587871; 441489241.000000; 
820; 520092; 389692611.000000; 
821; 587848; 441038940.000000; 
822; 637238; 478185669.000000; 
823; 636327; 478482533.000000; 
824; 559026; 418911796.000000; 
825; 589960; 442616059.000000; 
826; 549577; 412110310.000000; 
827; 538912; 405076372.000000; 
828; 658958; 495153844.000000; 
829; 613351; 460306230.000000; 
830; 500693; 376247573.000000; 
831; 592321; 444104843.000000; 
832; 596404; 447622253.000000; 
833; 501008; 375994015.000000; 
834; 611844; 459450864.000000; 
835; 621243; 467082996.000000; 
836; 501901; 375882024.000000; 
837; 641410; 481862990.000000; 
838; 624915; 469158816.000000; 
839; 500387; 376043010.000000; 
840; 680900; 510415576.000000; 
841; 555411; 417179883.000000; 
842; 499786; 375100366.000000; 
843; 630119; 474144406.000000; 
844; 560097; 419997522.000000; 
845; 479116; 359513559.000000; 
846; 602336; 452508123.000000; 
847; 569992; 427969737.000000; 
848; 496768; 373163038.000000; 
849; 637727; 478602265.000000; 
850; 619978; 465991718.000000; 
851; 488243; 366983694.000000; 
852; 670663; 503469354.000000; 
853; 636579; 477871082.000000; 
854; 467637; 351831900.000000; 
855; 680543; 510822612.000000; 
856; 624451; 469328377.000000; 
857; 468835; 352475558.000000; 
858; 619427; 463895774.000000; 
859; 561014; 421468436.000000; 
860; 461150; 346182461.000000; 
861; 608689; 457171448.000000; 
862; 624768; 469408758.000000; 
863; 512505; 384268068.000000; 
864; 668452; 502159625.000000; 
865; 575845; 431588928.000000; 
866; 526267; 395255805.000000; 
867; 685234; 514186165.000000; 
